,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Frequency_of_Purchases
2534,41,1,22,0,42,0,3.2,0,22,1,Weekly,6
2535,47,1,4,3,80,3,3.9,0,39,0,Fortnightly,3
2536,51,1,1,0,39,1,4.9,0,45,4,Every 3 Months,2
2537,44,1,4,3,49,2,4.1,0,30,4,Fortnightly,3
2538,18,1,15,0,32,2,4.2,0,33,2,Bi-Weekly,1
2539,33,1,14,2,73,0,4.1,0,24,1,Bi-Weekly,1
2540,24,1,1,0,42,2,3.9,0,11,3,Quarterly,5
2541,33,1,15,0,58,1,2.7,0,13,5,Every 3 Months,2
2542,61,1,12,0,22,3,3.7,0,27,4,Annually,0
2543,27,1,15,0,56,1,2.7,0,30,4,Bi-Weekly,1
2544,46,1,13,1,70,1,2.5,0,39,5,Quarterly,5
2545,38,1,17,2,50,1,3.9,0,10,3,Annually,0
2546,63,1,3,2,21,2,3.0,0,4,2,Quarterly,5
2547,47,1,10,3,97,2,3.2,0,16,1,Weekly,6
2548,42,1,0,0,63,3,3.8,0,34,2,Monthly,4
2549,41,1,10,3,60,0,2.7,0,11,3,Every 3 Months,2
2550,53,1,3,2,52,0,3.0,0,30,3,Fortnightly,3
2551,29,1,17,2,32,3,4.1,0,40,3,Annually,0
2552,61,1,1,0,48,1,3.2,0,13,2,Annually,0
2553,69,1,12,0,25,2,4.5,0,28,5,Every 3 Months,2
2554,51,1,12,0,68,2,4.3,0,49,3,Bi-Weekly,1
2555,24,1,13,1,74,0,3.5,0,23,2,Weekly,6
2556,24,1,24,1,88,0,3.1,0,4,0,Quarterly,5
2557,70,1,18,1,23,1,3.9,0,17,4,Fortnightly,3
2558,49,1,9,1,32,0,2.7,0,24,4,Fortnightly,3
2559,48,1,1,0,71,3,4.0,0,21,3,Every 3 Months,2
2560,58,1,3,2,62,1,2.7,0,17,3,Bi-Weekly,1
2561,32,1,9,1,20,1,2.7,0,22,3,Quarterly,5
2562,57,1,18,1,62,1,4.7,0,27,1,Fortnightly,3
2563,69,1,0,0,81,3,4.5,0,1,5,Every 3 Months,2
2564,42,1,15,0,90,3,3.0,0,27,0,Weekly,6
2565,30,1,21,1,43,0,3.6,0,8,5,Quarterly,5
2566,35,1,7,0,38,0,3.3,0,43,4,Quarterly,5
2567,19,1,22,0,25,1,4.3,0,24,1,Fortnightly,3
2568,52,1,24,1,98,3,4.3,0,29,4,Fortnightly,3
2569,42,1,5,1,75,1,4.8,0,10,0,Bi-Weekly,1
2570,36,1,20,2,27,1,4.0,0,12,4,Fortnightly,3
2571,45,1,22,0,27,3,3.5,0,48,1,Fortnightly,3
2572,54,1,2,1,42,0,3.9,0,40,0,Quarterly,5
2573,54,1,24,1,90,2,4.4,0,1,0,Annually,0
2574,27,1,8,0,63,2,4.6,0,26,2,Fortnightly,3
2575,53,1,18,1,96,0,4.0,0,9,4,Annually,0
2576,20,1,9,1,40,3,4.2,0,19,3,Quarterly,5
2577,52,1,21,1,39,0,4.5,0,37,0,Monthly,4
2578,54,1,22,0,48,0,3.9,0,3,1,Quarterly,5
2579,65,1,2,1,20,2,3.7,0,40,5,Weekly,6
2580,43,1,11,1,29,2,3.6,0,13,0,Quarterly,5
2581,57,1,5,1,81,3,4.7,0,48,2,Monthly,4
2582,19,1,5,1,98,0,3.6,0,4,5,Every 3 Months,2
2583,69,1,11,1,93,0,2.5,0,9,1,Weekly,6
2584,26,1,21,1,30,2,2.9,0,26,0,Bi-Weekly,1
2585,57,1,22,0,37,0,4.4,0,19,3,Weekly,6
2586,20,1,4,3,28,3,4.6,0,1,2,Every 3 Months,2
2587,55,1,15,0,29,3,3.7,0,29,4,Every 3 Months,2
2588,44,1,0,0,49,2,3.2,0,38,5,Bi-Weekly,1
2589,52,1,13,1,53,3,4.9,0,31,4,Annually,0
2590,57,1,6,0,66,2,5.0,0,35,5,Annually,0
2591,40,1,10,3,61,1,3.3,0,40,1,Quarterly,5
2592,23,1,18,1,23,2,4.4,0,13,5,Quarterly,5
2593,36,1,13,1,36,0,4.7,0,9,0,Every 3 Months,2
2594,59,1,19,1,81,0,3.6,0,25,1,Every 3 Months,2
2595,29,1,2,1,56,2,3.2,0,3,0,Bi-Weekly,1
2596,63,1,16,1,78,1,3.0,0,35,2,Monthly,4
2597,60,1,12,0,25,2,4.4,0,13,5,Bi-Weekly,1
2598,64,1,0,0,86,0,3.3,0,31,3,Annually,0
2599,63,1,12,0,99,3,3.4,0,48,2,Monthly,4
2600,21,1,1,0,83,0,3.9,0,6,0,Bi-Weekly,1
2601,61,1,5,1,33,3,2.9,0,43,1,Monthly,4
2602,65,1,4,3,44,0,2.9,0,1,5,Quarterly,5
2603,69,1,5,1,58,1,2.7,0,8,1,Annually,0
2604,47,1,23,1,54,1,3.4,0,6,3,Weekly,6
2605,41,1,9,1,93,1,3.7,0,32,5,Fortnightly,3
2606,68,1,17,2,98,1,4.7,0,46,0,Bi-Weekly,1
2607,41,1,17,2,36,1,3.1,0,38,4,Every 3 Months,2
2608,42,1,10,3,68,0,4.2,0,48,2,Fortnightly,3
2609,66,1,0,0,95,2,3.0,0,18,3,Bi-Weekly,1
2610,66,1,11,1,93,1,3.1,0,25,1,Quarterly,5
2611,33,1,10,3,99,0,4.2,0,4,1,Fortnightly,3
2612,55,1,22,0,22,3,3.8,0,27,5,Quarterly,5
2613,58,1,6,0,88,0,2.9,0,14,0,Monthly,4
2614,18,1,10,3,65,1,4.2,0,36,0,Fortnightly,3
2615,49,1,24,1,62,0,3.1,0,6,3,Quarterly,5
2616,61,1,14,2,55,1,3.6,0,46,1,Annually,0
2617,31,1,18,1,97,1,4.8,0,29,0,Annually,0
2618,70,1,7,0,77,0,4.1,0,12,5,Monthly,4
2619,68,1,13,1,40,3,3.9,0,47,2,Weekly,6
2620,27,1,2,1,23,3,3.0,0,28,3,Annually,0
2621,48,1,17,2,46,3,3.0,0,21,0,Annually,0
2622,63,1,0,0,75,1,4.9,0,15,2,Annually,0
2623,49,1,17,2,76,0,4.8,0,38,1,Annually,0
2624,19,1,5,1,59,2,3.3,0,19,2,Annually,0
2625,30,1,19,1,51,2,2.7,0,31,2,Weekly,6
2626,50,1,10,3,46,0,4.2,0,30,2,Every 3 Months,2
2627,66,1,16,1,26,0,3.6,0,40,0,Quarterly,5
2628,25,1,9,1,51,2,3.8,0,42,2,Bi-Weekly,1
2629,61,1,15,0,44,3,3.8,0,25,5,Annually,0
2630,29,1,19,1,82,1,4.2,0,20,1,Quarterly,5
2631,53,1,19,1,44,2,2.7,0,3,1,Weekly,6
2632,24,1,15,0,27,0,5.0,0,14,1,Annually,0
2633,51,1,22,0,90,0,4.7,0,32,2,Fortnightly,3
2634,26,1,14,2,58,2,3.2,0,20,4,Every 3 Months,2
2635,59,1,9,1,80,1,2.9,0,34,4,Fortnightly,3
2636,41,1,10,3,40,3,4.2,0,6,5,Annually,0
2637,20,1,13,1,23,1,3.7,0,2,4,Annually,0
2638,22,1,16,1,34,1,4.2,0,35,2,Annually,0
2639,18,1,2,1,35,3,2.6,0,33,3,Quarterly,5
2640,30,1,19,1,75,2,4.0,0,45,5,Bi-Weekly,1
2641,25,1,22,0,60,3,2.7,0,20,0,Every 3 Months,2
2642,39,1,1,0,87,2,4.0,0,48,0,Annually,0
2643,49,1,6,0,41,1,2.9,0,37,1,Monthly,4
2644,25,1,13,1,83,1,3.3,0,4,0,Every 3 Months,2
2645,23,1,15,0,81,1,4.0,0,24,0,Bi-Weekly,1
2646,33,1,24,1,56,2,3.9,0,4,3,Every 3 Months,2
2647,60,1,17,2,58,2,3.3,0,25,3,Annually,0
2648,51,1,13,1,84,1,3.9,0,14,4,Bi-Weekly,1
2649,23,1,6,0,21,0,3.9,0,14,0,Fortnightly,3
2650,20,1,21,1,35,2,4.2,0,46,2,Every 3 Months,2
2651,51,1,20,2,43,2,4.6,0,27,4,Quarterly,5
2652,23,0,18,1,20,2,3.3,0,46,2,Monthly,4
2653,67,0,2,1,36,0,4.8,0,24,5,Every 3 Months,2
2654,23,0,4,3,70,0,4.1,0,4,4,Annually,0
2655,26,0,22,0,83,2,3.4,0,2,2,Fortnightly,3
2656,52,0,18,1,76,3,3.6,0,29,0,Fortnightly,3
2657,52,0,5,1,81,2,2.7,0,7,2,Fortnightly,3
2658,52,0,7,0,47,2,3.2,0,39,4,Monthly,4
2659,35,0,3,2,35,2,4.4,0,46,2,Fortnightly,3
2660,24,0,13,1,85,1,4.9,0,44,5,Annually,0
2661,43,0,3,2,96,0,4.8,0,20,0,Annually,0
2662,25,0,19,1,98,2,2.8,0,44,4,Fortnightly,3
2663,46,0,20,2,52,0,2.9,0,23,0,Annually,0
2664,22,0,12,0,84,3,3.2,0,37,4,Weekly,6
2665,70,0,24,1,71,3,3.5,0,4,5,Weekly,6
2666,49,0,14,2,95,3,4.1,0,14,5,Fortnightly,3
2667,48,0,3,2,47,2,4.1,0,31,1,Fortnightly,3
2668,59,0,4,3,75,2,4.8,0,9,4,Quarterly,5
2669,39,0,1,0,28,1,2.8,0,31,2,Weekly,6
2670,30,0,22,0,44,0,4.7,0,26,0,Bi-Weekly,1
2671,37,0,14,2,64,3,4.8,0,41,4,Every 3 Months,2
2672,56,0,3,2,28,1,2.9,0,13,1,Annually,0
2673,67,0,9,1,21,2,2.6,0,4,1,Monthly,4
2674,40,0,8,0,41,0,3.3,0,15,1,Every 3 Months,2
2675,24,0,18,1,38,3,3.4,0,38,1,Bi-Weekly,1
2676,43,0,0,0,77,1,3.6,0,3,1,Fortnightly,3
2677,45,0,18,1,43,1,3.8,0,6,4,Every 3 Months,2
2678,33,0,1,0,91,1,3.4,0,34,2,Bi-Weekly,1
2679,53,0,18,1,68,1,3.8,0,7,3,Quarterly,5
2680,44,0,21,1,37,0,3.3,0,21,5,Annually,0
2681,23,0,17,2,23,2,4.8,0,17,3,Monthly,4
2682,59,0,20,2,65,3,3.9,0,5,5,Every 3 Months,2
2683,68,0,0,0,30,2,4.2,0,21,1,Fortnightly,3
2684,46,0,5,1,45,2,4.7,0,42,2,Bi-Weekly,1
2685,56,0,3,2,25,3,2.7,0,49,2,Quarterly,5
2686,40,0,21,1,72,3,3.8,0,33,1,Fortnightly,3
2687,61,0,5,1,75,0,3.6,0,12,3,Bi-Weekly,1
2688,53,0,7,0,63,1,2.9,0,18,2,Every 3 Months,2
2689,29,0,2,1,35,0,3.9,0,47,4,Quarterly,5
2690,44,0,1,0,32,2,4.7,0,18,0,Weekly,6
2691,43,0,13,1,25,3,3.3,0,48,1,Monthly,4
2692,40,0,20,2,90,1,4.2,0,18,3,Every 3 Months,2
2693,55,0,3,2,70,2,2.6,0,46,1,Quarterly,5
2694,66,0,22,0,27,1,4.9,0,34,2,Every 3 Months,2
2695,50,0,8,0,92,0,3.6,0,10,4,Bi-Weekly,1
2696,57,0,4,3,20,1,4.7,0,12,3,Monthly,4
2697,42,0,10,3,52,3,3.2,0,36,0,Quarterly,5
2698,55,0,9,1,57,2,3.6,0,34,5,Quarterly,5
2699,25,0,3,2,96,0,3.6,0,49,3,Annually,0
2700,22,0,24,1,68,3,3.2,0,36,1,Weekly,6
2701,49,0,23,1,30,2,2.8,0,18,0,Fortnightly,3
2702,70,0,17,2,37,0,4.0,0,39,3,Fortnightly,3
2703,56,0,15,0,42,3,4.4,0,34,4,Weekly,6
2704,52,0,5,1,54,1,3.4,0,35,3,Weekly,6
2705,65,0,10,3,81,1,5.0,0,1,2,Bi-Weekly,1
2706,24,0,17,2,40,1,3.1,0,48,3,Quarterly,5
2707,32,0,0,0,88,0,4.2,0,19,1,Weekly,6
2708,57,0,5,1,94,2,3.3,0,44,3,Weekly,6
2709,35,0,16,1,54,3,2.9,0,9,2,Bi-Weekly,1
2710,69,0,10,3,51,2,4.7,0,3,0,Fortnightly,3
2711,30,0,22,0,22,1,4.0,0,50,5,Monthly,4
2712,37,0,10,3,95,0,4.6,0,7,3,Quarterly,5
2713,19,0,4,3,57,0,3.8,0,20,3,Annually,0
2714,53,0,23,1,45,3,3.6,0,16,2,Bi-Weekly,1
2715,25,0,20,2,92,3,4.1,0,29,4,Fortnightly,3
2716,47,0,17,2,40,1,2.7,0,21,3,Weekly,6
2717,18,0,22,0,62,3,4.3,0,19,2,Every 3 Months,2
2718,22,0,18,1,90,3,4.9,0,10,5,Bi-Weekly,1
2719,69,0,9,1,82,0,4.2,0,4,0,Monthly,4
2720,55,0,15,0,52,1,2.8,0,45,0,Quarterly,5
2721,19,0,14,2,70,1,4.9,0,17,4,Fortnightly,3
2722,23,0,8,0,83,1,2.8,0,22,4,Fortnightly,3
2723,54,0,17,2,49,2,2.9,0,3,4,Every 3 Months,2
2724,52,0,20,2,91,1,2.5,0,11,3,Fortnightly,3
2725,64,0,0,0,99,2,2.7,0,4,3,Annually,0
2726,33,0,1,0,92,3,3.3,0,11,4,Bi-Weekly,1
2727,40,0,16,1,87,3,3.7,0,47,2,Fortnightly,3
2728,26,0,19,1,28,3,4.0,0,17,3,Weekly,6
2729,31,0,6,0,71,2,4.1,0,32,2,Monthly,4
2730,23,0,6,0,32,3,4.1,0,37,0,Annually,0
2731,52,0,7,0,33,2,2.5,0,44,0,Quarterly,5
2732,21,0,21,1,75,3,4.2,0,27,3,Every 3 Months,2
2733,31,0,0,0,83,2,4.7,0,46,4,Annually,0
2734,63,0,11,1,93,2,2.7,0,13,1,Bi-Weekly,1
2735,46,0,19,1,29,1,3.0,0,2,4,Bi-Weekly,1
2736,44,0,9,1,25,1,4.8,0,45,2,Annually,0
2737,57,0,12,0,76,1,4.4,0,35,1,Every 3 Months,2
2738,50,0,20,2,81,2,4.3,0,39,5,Every 3 Months,2
2739,33,0,16,1,80,3,2.5,0,39,2,Every 3 Months,2
2740,19,0,22,0,70,2,4.9,0,34,0,Fortnightly,3
2741,68,0,5,1,81,0,4.9,0,41,5,Monthly,4
2742,27,0,17,2,86,1,3.9,0,47,3,Annually,0
2743,61,0,1,0,94,0,4.1,0,17,5,Quarterly,5
2744,38,0,16,1,66,3,3.3,0,40,2,Monthly,4
2745,28,0,3,2,98,2,4.1,0,44,4,Bi-Weekly,1
2746,39,0,9,1,25,0,3.7,0,21,4,Every 3 Months,2
2747,18,0,11,1,62,3,3.1,0,21,2,Every 3 Months,2
2748,24,0,10,3,98,1,3.0,0,16,5,Annually,0
2749,64,0,10,3,53,1,3.4,0,15,0,Annually,0
2750,51,0,14,2,66,1,2.7,0,26,4,Every 3 Months,2
2751,27,0,5,1,52,0,3.1,0,50,5,Monthly,4
2752,48,0,23,1,64,3,4.0,0,30,5,Bi-Weekly,1
2753,69,0,6,0,59,1,3.6,0,48,4,Quarterly,5
2754,59,0,22,0,61,2,3.6,0,21,5,Bi-Weekly,1
2755,59,0,1,0,97,3,3.3,0,18,2,Annually,0
2756,42,0,8,0,23,3,4.1,0,41,4,Monthly,4
2757,39,0,8,0,98,0,4.3,0,11,5,Monthly,4
2758,32,0,2,1,98,2,3.2,0,8,0,Bi-Weekly,1
2759,68,0,17,2,59,2,3.9,0,42,1,Every 3 Months,2
2760,41,0,19,1,82,0,5.0,0,41,2,Bi-Weekly,1
2761,31,0,20,2,82,0,3.4,0,3,2,Every 3 Months,2
2762,58,0,24,1,41,0,3.8,0,10,3,Every 3 Months,2
2763,28,0,7,0,52,0,2.9,0,35,5,Quarterly,5
2764,63,0,23,1,41,1,2.6,0,2,3,Weekly,6
2765,64,0,6,0,70,2,4.3,0,24,2,Quarterly,5
2766,66,0,5,1,91,3,2.8,0,47,2,Monthly,4
2767,31,0,5,1,95,1,4.5,0,31,1,Monthly,4
2768,55,0,2,1,25,1,3.8,0,28,4,Bi-Weekly,1
2769,32,0,16,1,89,0,3.0,0,13,1,Weekly,6
2770,50,0,3,2,44,0,3.3,0,22,0,Quarterly,5
2771,58,0,10,3,52,2,3.1,0,12,0,Fortnightly,3
2772,18,0,0,0,94,1,3.5,0,10,0,Every 3 Months,2
2773,39,0,13,1,98,1,4.6,0,45,0,Quarterly,5
2774,56,0,3,2,40,0,4.1,0,42,2,Quarterly,5
2775,37,0,21,1,25,0,3.6,0,16,3,Weekly,6
2776,46,0,15,0,62,0,2.9,0,6,0,Annually,0
2777,52,0,2,1,24,0,4.8,0,28,2,Every 3 Months,2
2778,70,0,1,0,57,1,3.2,0,24,2,Bi-Weekly,1
2779,61,0,22,0,66,3,4.3,0,14,2,Fortnightly,3
2780,33,0,3,2,70,3,4.1,0,29,4,Fortnightly,3
2781,65,0,14,2,39,1,4.6,0,33,4,Weekly,6
2782,41,0,6,0,34,1,3.8,0,30,4,Annually,0
2783,19,0,19,1,38,1,4.5,0,26,2,Quarterly,5
2784,33,0,19,1,70,3,3.1,0,12,4,Every 3 Months,2
2785,53,0,2,1,80,2,2.9,0,13,0,Monthly,4
2786,54,0,7,0,51,1,3.8,0,41,3,Every 3 Months,2
2787,36,0,3,2,79,1,4.1,0,4,5,Fortnightly,3
2788,56,0,3,2,92,2,3.1,0,2,2,Annually,0
2789,28,0,23,1,85,0,5.0,0,28,2,Bi-Weekly,1
2790,34,0,21,1,63,1,4.5,0,24,3,Annually,0
2791,43,0,6,0,60,0,2.8,0,14,5,Fortnightly,3
2792,54,0,18,1,44,3,3.2,0,11,2,Weekly,6
2793,37,0,3,2,57,1,3.1,0,27,3,Bi-Weekly,1
2794,33,0,10,3,24,0,3.3,0,7,1,Fortnightly,3
2795,33,0,15,0,35,3,3.4,0,49,4,Annually,0
2796,55,0,10,3,73,3,3.8,0,21,1,Annually,0
2797,63,0,12,0,42,3,3.5,0,10,5,Every 3 Months,2
2798,52,0,9,1,20,3,4.8,0,37,4,Weekly,6
2799,23,0,24,1,89,1,3.9,0,9,0,Every 3 Months,2
2800,70,0,16,1,76,0,3.4,0,14,1,Bi-Weekly,1
2801,64,0,16,1,56,3,2.6,0,30,4,Annually,0
2802,22,0,4,3,100,0,3.1,0,42,2,Fortnightly,3
2803,46,0,24,1,44,3,3.3,0,31,0,Monthly,4
2804,65,0,9,1,76,1,2.8,0,48,0,Every 3 Months,2
2805,18,0,22,0,97,0,4.3,0,48,1,Quarterly,5
2806,45,0,2,1,39,1,2.7,0,50,2,Annually,0
2807,56,0,9,1,100,1,4.4,0,10,3,Fortnightly,3
2808,49,0,19,1,62,1,3.9,0,45,4,Every 3 Months,2
2809,66,0,18,1,98,2,3.0,0,27,3,Quarterly,5
2810,27,0,11,1,31,2,4.0,0,10,3,Fortnightly,3
2811,69,0,10,3,89,0,3.7,0,19,2,Quarterly,5
2812,66,0,9,1,91,0,3.8,0,1,2,Every 3 Months,2
2813,45,0,16,1,50,2,3.3,0,39,3,Quarterly,5
2814,31,0,24,1,32,3,3.6,0,14,0,Monthly,4
2815,33,0,2,1,67,0,3.9,0,40,5,Every 3 Months,2
2816,43,0,19,1,28,1,3.5,0,45,5,Weekly,6
2817,25,0,0,0,65,3,3.4,0,6,5,Weekly,6
2818,46,0,18,1,73,0,4.7,0,12,3,Annually,0
2819,67,0,16,1,27,1,3.0,0,19,1,Monthly,4
2820,26,0,0,0,89,2,3.9,0,5,1,Bi-Weekly,1
2821,35,0,17,2,72,2,4.5,0,37,5,Monthly,4
2822,61,0,19,1,37,0,4.1,0,33,4,Quarterly,5
2823,26,0,5,1,63,2,4.5,0,47,3,Bi-Weekly,1
2824,39,0,8,0,90,0,4.0,0,49,3,Quarterly,5
2825,69,0,7,0,62,3,4.3,0,28,0,Annually,0
2826,32,0,7,0,43,0,3.6,0,23,5,Annually,0
2827,20,0,2,1,96,0,3.1,0,11,0,Bi-Weekly,1
2828,25,0,15,0,83,0,2.6,0,33,4,Quarterly,5
2829,56,0,12,0,67,0,3.4,0,47,1,Weekly,6
2830,63,0,19,1,90,1,2.9,0,13,5,Every 3 Months,2
2831,34,0,9,1,53,3,5.0,0,4,2,Weekly,6
2832,29,0,15,0,37,2,4.6,0,40,4,Quarterly,5
2833,43,0,11,1,56,0,3.3,0,19,1,Monthly,4
2834,39,0,10,3,43,0,2.9,0,17,2,Weekly,6
2835,33,0,24,1,84,3,4.9,0,7,5,Annually,0
2836,51,0,13,1,50,3,5.0,0,21,1,Bi-Weekly,1
2837,65,0,17,2,88,2,4.5,0,44,4,Weekly,6
2838,51,0,10,3,50,0,3.7,0,2,0,Weekly,6
2839,70,0,15,0,80,2,2.8,0,30,0,Monthly,4
2840,40,0,24,1,47,1,3.5,0,41,1,Annually,0
2841,19,0,5,1,33,3,3.0,0,31,1,Weekly,6
2842,28,0,4,3,100,0,4.3,0,48,3,Quarterly,5
2843,51,0,23,1,26,2,3.6,0,41,5,Weekly,6
2844,32,0,8,0,79,2,4.4,0,42,5,Annually,0
2845,26,0,0,0,77,2,4.1,0,39,3,Every 3 Months,2
2846,50,0,21,1,36,0,2.8,0,15,4,Bi-Weekly,1
2847,68,0,12,0,21,3,2.8,0,3,4,Every 3 Months,2
2848,33,0,3,2,72,0,4.9,0,28,0,Quarterly,5
2849,56,0,4,3,25,1,4.1,0,27,4,Bi-Weekly,1
2850,57,0,23,1,79,1,3.0,0,36,3,Annually,0
2851,58,0,2,1,73,2,3.0,0,42,3,Monthly,4
2852,40,0,1,0,71,1,3.0,0,30,5,Weekly,6
2853,37,0,8,0,48,3,3.2,0,9,4,Weekly,6
2854,36,0,14,2,28,0,2.7,0,25,5,Monthly,4
2855,29,0,3,2,95,3,3.8,0,33,4,Quarterly,5
2856,65,0,10,3,48,3,3.5,0,31,2,Monthly,4
2857,44,0,5,1,93,1,3.8,0,35,3,Monthly,4
2858,34,0,11,1,87,2,3.8,0,46,0,Monthly,4
2859,31,0,18,1,32,0,3.4,0,29,0,Annually,0
2860,28,0,16,1,38,1,2.9,0,49,0,Weekly,6
2861,66,0,4,3,54,0,3.4,0,27,2,Monthly,4
2862,68,0,4,3,75,2,4.7,0,5,0,Every 3 Months,2
2863,37,0,24,1,56,0,3.9,0,18,5,Monthly,4
2864,58,0,23,1,43,0,3.6,0,31,5,Weekly,6
2865,28,0,19,1,97,0,3.7,0,27,1,Fortnightly,3
2866,54,0,2,1,75,2,3.1,0,19,1,Annually,0
2867,21,0,20,2,55,2,4.9,0,33,1,Fortnightly,3
2868,45,0,0,0,49,3,2.6,0,42,4,Every 3 Months,2
2869,57,0,21,1,58,2,4.2,0,16,0,Weekly,6
2870,47,0,12,0,34,3,4.8,0,49,3,Every 3 Months,2
2871,46,0,18,1,43,2,2.7,0,40,5,Bi-Weekly,1
2872,63,0,12,0,48,0,2.6,0,5,1,Annually,0
2873,44,0,23,1,40,1,2.6,0,8,0,Monthly,4
2874,36,0,16,1,29,2,3.1,0,2,3,Annually,0
2875,24,0,13,1,81,0,2.6,0,14,3,Weekly,6
2876,65,0,9,1,84,1,3.4,0,5,0,Fortnightly,3
2877,32,0,21,1,46,2,3.6,0,34,5,Monthly,4
2878,63,0,5,1,86,2,4.3,0,13,0,Annually,0
2879,62,0,2,1,57,3,4.9,0,31,5,Annually,0
2880,19,0,19,1,61,3,4.8,0,43,4,Quarterly,5
2881,38,0,0,0,90,3,4.2,0,6,0,Annually,0
2882,59,0,2,1,51,3,2.6,0,23,2,Bi-Weekly,1
2883,22,0,21,1,48,1,3.2,0,10,4,Weekly,6
2884,55,0,3,2,50,2,3.4,0,47,2,Every 3 Months,2
2885,29,0,0,0,82,2,3.5,0,14,2,Bi-Weekly,1
2886,42,0,8,0,33,1,4.2,0,29,4,Weekly,6
2887,23,0,14,2,28,3,2.8,0,12,1,Bi-Weekly,1
2888,70,0,9,1,42,1,5.0,0,25,3,Quarterly,5
2889,64,0,22,0,43,0,3.3,0,21,5,Annually,0
2890,39,0,11,1,55,3,3.7,0,23,2,Monthly,4
2891,47,0,24,1,73,3,2.5,0,10,4,Monthly,4
2892,22,0,5,1,39,1,3.2,0,47,2,Monthly,4
2893,69,0,1,0,20,1,3.1,0,44,3,Every 3 Months,2
2894,35,0,12,0,32,1,3.5,0,41,5,Annually,0
2895,56,0,9,1,86,2,4.6,0,29,0,Monthly,4
2896,30,0,2,1,91,2,3.3,0,2,5,Every 3 Months,2
2897,43,0,10,3,59,0,2.5,0,2,1,Fortnightly,3
2898,23,0,20,2,33,2,4.6,0,29,2,Annually,0
2899,50,0,3,2,64,1,4.2,0,22,0,Fortnightly,3
2900,41,0,2,1,67,3,4.0,0,23,1,Bi-Weekly,1
2901,41,0,2,1,43,3,2.6,0,46,2,Quarterly,5
2902,27,0,3,2,32,1,4.6,0,19,4,Bi-Weekly,1
2903,38,0,15,0,39,1,3.5,0,24,2,Every 3 Months,2
2904,41,0,14,2,41,1,4.0,0,43,5,Monthly,4
2905,58,0,22,0,53,3,4.8,0,14,3,Fortnightly,3
2906,58,0,4,3,27,1,3.9,0,7,5,Annually,0
2907,19,0,22,0,82,2,3.7,0,50,4,Bi-Weekly,1
2908,43,0,2,1,87,3,3.1,0,15,3,Every 3 Months,2
2909,27,0,0,0,78,3,3.0,0,40,2,Every 3 Months,2
2910,32,0,1,0,32,2,2.9,0,41,2,Monthly,4
2911,28,0,21,1,38,0,2.9,0,34,5,Quarterly,5
2912,48,0,17,2,37,3,4.0,0,27,1,Bi-Weekly,1
2913,43,0,4,3,83,3,3.5,0,12,1,Every 3 Months,2
2914,45,0,23,1,72,0,3.8,0,1,3,Bi-Weekly,1
2915,26,0,16,1,30,0,4.5,0,39,3,Bi-Weekly,1
2916,62,0,18,1,66,3,2.7,0,13,2,Bi-Weekly,1
2917,58,0,16,1,45,3,2.9,0,50,5,Annually,0
2918,19,0,22,0,73,0,4.9,0,36,1,Weekly,6
2919,64,0,17,2,67,3,3.8,0,31,3,Monthly,4
2920,33,0,22,0,72,1,4.9,0,3,3,Bi-Weekly,1
2921,20,0,7,0,24,0,4.6,0,11,1,Fortnightly,3
2922,45,0,22,0,68,3,3.5,0,16,4,Quarterly,5
2923,28,0,16,1,70,1,4.2,0,12,1,Quarterly,5
2924,47,0,16,1,64,3,3.7,0,37,3,Every 3 Months,2
2925,54,0,23,1,91,1,2.8,0,43,2,Every 3 Months,2
2926,64,0,7,0,82,3,4.8,0,9,1,Weekly,6
2927,45,0,16,1,24,2,2.7,0,15,5,Bi-Weekly,1
2928,40,0,12,0,80,1,3.6,0,17,2,Weekly,6
2929,31,0,21,1,53,3,4.5,0,42,5,Fortnightly,3
2930,38,0,24,1,50,1,4.0,0,14,5,Monthly,4
2931,36,0,12,0,31,0,4.5,0,49,2,Bi-Weekly,1
2932,65,0,0,0,88,1,3.9,0,3,4,Quarterly,5
2933,27,0,8,0,52,2,3.8,0,28,5,Monthly,4
2934,38,0,6,0,22,0,4.7,0,41,0,Quarterly,5
2935,58,0,20,2,27,1,4.6,0,11,5,Weekly,6
2936,31,0,19,1,34,1,3.6,0,46,4,Weekly,6
2937,28,0,7,0,39,1,4.3,0,15,2,Weekly,6
2938,28,0,22,0,53,0,3.0,0,15,1,Monthly,4
2939,32,0,23,1,46,3,4.3,0,34,5,Weekly,6
2940,61,0,7,0,85,2,4.8,0,13,1,Monthly,4
2941,38,0,19,1,86,1,3.7,0,27,4,Monthly,4
2942,54,0,21,1,63,2,2.6,0,37,0,Weekly,6
2943,29,0,16,1,44,1,3.4,0,37,2,Monthly,4
2944,50,0,20,2,95,2,3.9,0,4,5,Every 3 Months,2
2945,32,0,1,0,49,2,4.8,0,1,2,Every 3 Months,2
2946,38,0,13,1,77,1,2.8,0,29,0,Quarterly,5
2947,52,0,12,0,63,1,4.4,0,50,5,Annually,0
2948,61,0,13,1,83,3,3.1,0,38,3,Bi-Weekly,1
2949,25,0,12,0,93,1,3.8,0,15,4,Annually,0
2950,22,0,11,1,91,3,4.1,0,44,3,Every 3 Months,2
2951,47,0,15,0,99,0,4.6,0,14,1,Weekly,6
